episode,reward,steps,epsilon,event,win_rate,food_eaten,completion_rate,elapsed_sec,q_states
18636,41.27,83,0.061078,caught,0.0,19,0.306452,348.69,1011368
18637,183.24,139,0.061068,caught,0.0,31,0.5,348.714,1011427
18638,147.78,153,0.061059,caught,0.0,30,0.483871,348.736,1011525
18639,76.23,86,0.06105,caught,0.0,21,0.33871,348.754,1011558
18640,44.97,87,0.061041,caught,0.0,20,0.322581,348.775,1011622
18641,36.0,91,0.061032,caught,0.0,19,0.306452,348.809,1011675
18642,101.65,139,0.061023,caught,0.0,24,0.387097,348.85,1011760
18643,231.42,150,0.061014,caught,0.0,27,0.435484,348.878,1011836
18644,153.98,103,0.061004,caught,0.0,25,0.403226,348.896,1011884
18645,80.14,84,0.060995,caught,0.0,22,0.354839,348.911,1011924
18646,51.56,81,0.060986,caught,0.0,19,0.306452,348.921,1011962
18647,-67.74,58,0.060977,caught,0.0,11,0.177419,348.931,1011996
18648,65.13,128,0.060968,caught,0.0,18,0.290323,348.961,1012056
18649,106.8,139,0.060959,caught,0.0,25,0.403226,348.994,1012151
18650,188.39,155,0.060949,caught,0.0,24,0.387097,349.027,1012245
18651,121.97,153,0.06094,caught,0.0,28,0.451613,349.056,1012363
18652,69.38,134,0.060931,caught,0.0,21,0.33871,349.083,1012450
18653,175.74,152,0.060922,caught,0.0,27,0.435484,349.109,1012555
18654,182.45,139,0.060913,caught,0.0,32,0.516129,349.127,1012638
18655,139.26,156,0.060904,caught,0.0,29,0.467742,349.147,1012735
18656,80.29,77,0.060895,caught,0.0,21,0.33871,349.156,1012774
18657,-34.98,63,0.060886,caught,0.0,15,0.241935,349.165,1012812
18658,161.15,125,0.060876,caught,0.0,29,0.467742,349.181,1012886
18659,47.63,80,0.060867,caught,0.0,19,0.306452,349.191,1012934
18660,200.21,188,0.060858,caught,0.0,33,0.532258,349.22,1013047
18661,139.55,145,0.060849,caught,0.0,28,0.451613,349.242,1013122
18662,-100.83,56,0.06084,caught,0.0,9,0.145161,349.26,1013160
18663,473.49,137,0.060831,caught,0.0,30,0.483871,349.291,1013235
18664,111.43,152,0.060822,caught,0.0,27,0.435484,349.323,1013329
18665,364.88,152,0.060812,caught,0.0,31,0.5,349.355,1013411
18666,156.79,137,0.060803,caught,0.0,29,0.467742,349.386,1013470
18667,123.79,80,0.060794,caught,0.0,26,0.419355,349.398,1013508
18668,40.45,81,0.060785,caught,0.0,19,0.306452,349.414,1013556
18669,-34.69,81,0.060776,caught,0.0,12,0.193548,349.433,1013598
18670,164.17,137,0.060767,caught,0.0,30,0.483871,349.467,1013666
18671,93.21,89,0.060758,caught,0.0,23,0.370968,349.492,1013703
18672,65.13,136,0.060749,caught,0.0,21,0.33871,349.522,1013803
18673,144.15,138,0.06074,caught,0.0,29,0.467742,349.548,1013890
18674,143.85,78,0.06073,caught,0.0,27,0.435484,349.564,1013906
18675,139.86,131,0.060721,caught,0.0,27,0.435484,349.589,1013966
18676,-37.96,84,0.060712,caught,0.0,11,0.177419,349.605,1014014
18677,150.24,150,0.060703,caught,0.0,30,0.483871,349.626,1014117
18678,86.17,78,0.060694,caught,0.0,22,0.354839,349.641,1014155
18679,244.16,148,0.060685,caught,0.0,27,0.435484,349.661,1014232
18680,248.85,156,0.060676,caught,0.0,34,0.548387,349.687,1014319
18681,326.49,133,0.060667,caught,0.0,25,0.403226,349.713,1014391
18682,365.02,133,0.060658,caught,0.0,28,0.451613,349.73,1014455
18683,78.02,77,0.060649,caught,0.0,21,0.33871,349.745,1014496
18684,462.57,158,0.060639,caught,0.0,21,0.33871,349.778,1014578
18685,254.78,135,0.06063,caught,0.0,27,0.435484,349.804,1014640
18686,286.99,134,0.060621,caught,0.0,29,0.467742,349.83,1014701
18687,204.96,151,0.060612,caught,0.0,30,0.483871,349.849,1014800
18688,-101.19,63,0.060603,caught,0.0,9,0.145161,349.862,1014842
18689,-15.28,56,0.060594,caught,0.0,16,0.258065,349.871,1014877
18690,210.51,157,0.060585,caught,0.0,31,0.5,349.899,1014968
18691,248.2,150,0.060576,caught,0.0,27,0.435484,349.924,1015031
18692,1.74,80,0.060567,caught,0.0,15,0.241935,349.938,1015084
18693,344.51,152,0.060558,caught,0.0,30,0.483871,349.964,1015188
18694,139.71,72,0.060549,caught,0.0,26,0.419355,349.978,1015207
18695,367.02,141,0.060539,caught,0.0,30,0.483871,350.006,1015287
18696,239.99,133,0.06053,caught,0.0,26,0.419355,350.032,1015358
18697,157.27,106,0.060521,caught,0.0,26,0.419355,350.05,1015410
18698,319.76,128,0.060512,caught,0.0,24,0.387097,350.08,1015483
18699,238.18,145,0.060503,caught,0.0,26,0.419355,350.108,1015552
18700,88.52,85,0.060494,caught,0.0,22,0.354839,350.133,1015578
18701,233.92,138,0.060485,caught,0.0,26,0.419355,350.161,1015663
18702,135.87,136,0.060476,caught,0.0,28,0.451613,350.192,1015759
18703,210.35,161,0.060467,caught,0.0,32,0.516129,350.225,1015876
18704,379.3,135,0.060458,caught,0.0,31,0.5,350.254,1015945
18705,77.96,152,0.060449,caught,0.0,23,0.370968,350.286,1016033
18706,281.9,153,0.06044,caught,0.0,28,0.451613,350.313,1016134
18707,159.19,137,0.060431,caught,0.0,29,0.467742,350.338,1016205
18708,63.5,82,0.060421,caught,0.0,21,0.33871,350.356,1016256
18709,96.09,90,0.060412,caught,0.0,22,0.354839,350.377,1016280
18710,4.98,93,0.060403,caught,0.0,16,0.258065,350.399,1016331
18711,66.62,141,0.060394,caught,0.0,21,0.33871,350.427,1016417
18712,248.46,144,0.060385,caught,0.0,29,0.467742,350.456,1016501
18713,42.64,79,0.060376,caught,0.0,18,0.290323,350.472,1016543
18714,129.14,156,0.060367,caught,0.0,29,0.467742,350.501,1016652
18715,159.45,135,0.060358,caught,0.0,27,0.435484,350.524,1016712
18716,353.04,138,0.060349,caught,0.0,29,0.467742,350.556,1016798
18717,190.65,138,0.06034,caught,0.0,32,0.516129,350.584,1016879
18718,471.55,135,0.060331,caught,0.0,29,0.467742,350.614,1016945
18719,104.15,88,0.060322,caught,0.0,24,0.387097,350.629,1016983
18720,-51.25,89,0.060313,caught,0.0,11,0.177419,350.654,1017044
18721,163.85,129,0.060304,caught,0.0,30,0.483871,350.681,1017125
18722,70.02,144,0.060295,caught,0.0,23,0.370968,350.71,1017248
18723,96.27,88,0.060286,caught,0.0,24,0.387097,350.725,1017288
18724,116.9,82,0.060277,caught,0.0,24,0.387097,350.743,1017306
18725,55.74,83,0.060268,caught,0.0,20,0.322581,350.762,1017357
18726,96.79,80,0.060259,caught,0.0,23,0.370968,350.777,1017397
18727,79.1,151,0.06025,caught,0.0,22,0.354839,350.813,1017491
18728,83.1,90,0.06024,caught,0.0,22,0.354839,350.834,1017520
18729,-1.26,91,0.060231,caught,0.0,14,0.225806,350.854,1017561
18730,265.74,135,0.060222,caught,0.0,30,0.483871,350.884,1017645
18731,115.84,142,0.060213,caught,0.0,25,0.403226,350.914,1017725
18732,306.59,83,0.060204,caught,0.0,23,0.370968,350.937,1017746
18733,564.4,143,0.060195,caught,0.0,32,0.516129,350.97,1017841
18734,428.56,159,0.060186,caught,0.0,33,0.532258,351.001,1017930
18735,-86.77,58,0.060177,caught,0.0,10,0.16129,351.018,1017966
18736,53.91,151,0.060168,caught,0.0,21,0.33871,351.055,1018068
18737,109.65,82,0.060159,caught,0.0,24,0.387097,351.072,1018091
18738,260.59,149,0.06015,caught,0.0,21,0.33871,351.103,1018187
18739,252.46,148,0.060141,caught,0.0,29,0.467742,351.129,1018262
18740,93.3,85,0.060132,caught,0.0,24,0.387097,351.143,1018302
18741,113.55,79,0.060123,caught,0.0,25,0.403226,351.157,1018347
18742,31.67,102,0.060114,caught,0.0,18,0.290323,351.188,1018395
18743,79.62,81,0.060105,caught,0.0,22,0.354839,351.206,1018440
18744,152.36,141,0.060096,caught,0.0,27,0.435484,351.236,1018510
18745,-51.38,52,0.060087,caught,0.0,13,0.209677,351.247,1018544
18746,149.4,145,0.060078,caught,0.0,29,0.467742,351.274,1018628
18747,242.4,138,0.060069,caught,0.0,27,0.435484,351.301,1018702
18748,50.92,81,0.06006,caught,0.0,18,0.290323,351.317,1018736
18749,90.85,127,0.060051,caught,0.0,22,0.354839,351.344,1018802
18750,156.15,154,0.060042,caught,0.0,30,0.483871,351.376,1018903
18751,261.43,132,0.060033,caught,0.0,27,0.435484,351.395,1018953
18752,-83.59,53,0.060024,caught,0.0,10,0.16129,351.409,1018985
18753,38.62,93,0.060015,caught,0.0,19,0.306452,351.449,1019034
18754,31.28,85,0.060006,caught,0.0,18,0.290323,351.478,1019083
18755,120.35,147,0.059997,caught,0.0,25,0.403226,351.511,1019161
18756,-87.86,63,0.059988,caught,0.0,9,0.145161,351.529,1019189
18757,77.96,75,0.059979,caught,0.0,21,0.33871,351.549,1019229
18758,41.58,81,0.05997,caught,0.0,17,0.274194,351.572,1019271
18759,74.89,78,0.059961,caught,0.0,21,0.33871,351.589,1019315
18760,39.51,79,0.059952,caught,0.0,18,0.290323,351.606,1019354
18761,125.98,79,0.059943,caught,0.0,25,0.403226,351.622,1019381
18762,37.07,87,0.059934,caught,0.0,19,0.306452,351.641,1019437
18763,264.52,138,0.059925,caught,0.0,28,0.451613,351.669,1019502
18764,159.0,146,0.059916,caught,0.0,31,0.5,351.696,1019599
18765,88.08,77,0.059907,caught,0.0,22,0.354839,351.712,1019635
18766,118.83,138,0.059898,caught,0.0,26,0.419355,351.74,1019726
18767,182.3,134,0.059889,caught,0.0,31,0.5,351.771,1019795
18768,331.47,149,0.05988,caught,0.0,27,0.435484,351.805,1019899
18769,328.61,155,0.059871,caught,0.0,29,0.467742,351.836,1019996
18770,207.5,153,0.059862,caught,0.0,30,0.483871,351.866,1020088
18771,52.78,150,0.059853,caught,0.0,22,0.354839,351.892,1020213
18772,26.56,81,0.059844,caught,0.0,16,0.258065,351.909,1020246
18773,243.5,150,0.059835,caught,0.0,27,0.435484,351.936,1020319
18774,124.11,132,0.059826,caught,0.0,25,0.403226,351.959,1020398
18775,-3.58,82,0.059817,caught,0.0,15,0.241935,351.978,1020456
18776,89.22,88,0.059808,caught,0.0,21,0.33871,352.002,1020474
18777,240.45,149,0.059799,caught,0.0,27,0.435484,352.023,1020545
18778,33.68,83,0.05979,caught,0.0,17,0.274194,352.056,1020594
18779,-2.6,83,0.059781,caught,0.0,15,0.241935,352.082,1020650
18780,143.57,139,0.059772,caught,0.0,26,0.419355,352.115,1020720
18781,229.67,165,0.059763,caught,0.0,34,0.548387,352.145,1020826
18782,182.94,148,0.059754,caught,0.0,32,0.516129,352.174,1020907
18783,53.4,81,0.059746,caught,0.0,20,0.322581,352.192,1020944
18784,63.94,89,0.059737,caught,0.0,21,0.33871,352.211,1020988
18785,242.37,138,0.059728,caught,0.0,26,0.419355,352.238,1021058
18786,142.32,147,0.059719,caught,0.0,28,0.451613,352.267,1021138
18787,125.84,131,0.05971,caught,0.0,25,0.403226,352.292,1021211
18788,167.7,132,0.059701,caught,0.0,30,0.483871,352.317,1021300
18789,529.56,174,0.059692,caught,0.0,34,0.548387,352.354,1021412
18790,229.36,148,0.059683,caught,0.0,26,0.419355,352.383,1021492
18791,253.53,144,0.059674,caught,0.0,29,0.467742,352.41,1021575
18792,11.23,59,0.059665,caught,0.0,19,0.306452,352.423,1021610
18793,88.67,138,0.059656,caught,0.0,24,0.387097,352.449,1021721
18794,115.78,140,0.059647,caught,0.0,25,0.403226,352.475,1021805
18795,117.69,149,0.059638,caught,0.0,27,0.435484,352.503,1021907
18796,139.1,142,0.059629,caught,0.0,27,0.435484,352.532,1021976
18797,101.42,84,0.05962,caught,0.0,25,0.403226,352.544,1022024
18798,240.47,143,0.059611,caught,0.0,28,0.451613,352.579,1022114
18799,107.21,137,0.059602,caught,0.0,24,0.387097,352.61,1022193
18800,582.98,140,0.059593,caught,0.0,18,0.290323,352.648,1022290
18801,189.65,130,0.059584,caught,0.0,32,0.516129,352.673,1022372
18802,138.39,76,0.059575,caught,0.0,27,0.435484,352.692,1022401
18803,-7.76,62,0.059567,caught,0.0,17,0.274194,352.706,1022440
18804,163.53,140,0.059558,caught,0.0,31,0.5,352.732,1022532
18805,89.42,84,0.059549,caught,0.0,23,0.370968,352.755,1022581
18806,138.47,153,0.05954,caught,0.0,29,0.467742,352.788,1022669
18807,168.3,147,0.059531,caught,0.0,32,0.516129,352.821,1022768
18808,56.0,86,0.059522,caught,0.0,21,0.33871,352.849,1022808
18809,162.44,135,0.059513,caught,0.0,30,0.483871,352.875,1022881
18810,-82.98,61,0.059504,caught,0.0,10,0.16129,352.894,1022914
18811,283.68,80,0.059495,caught,0.0,22,0.354839,352.913,1022957
18812,108.53,150,0.059486,caught,0.0,24,0.387097,352.947,1023034
18813,153.32,138,0.059477,caught,0.0,28,0.451613,352.998,1023098
18814,18.88,88,0.059468,caught,0.0,18,0.290323,353.024,1023168
18815,63.97,89,0.059459,caught,0.0,20,0.322581,353.05,1023198
18816,113.09,89,0.05945,caught,0.0,24,0.387097,353.071,1023221
18817,180.9,149,0.059442,caught,0.0,32,0.516129,353.104,1023313
18818,108.16,76,0.059433,caught,0.0,23,0.370968,353.122,1023339
18819,133.73,137,0.059424,caught,0.0,26,0.419355,353.153,1023403
18820,125.47,146,0.059415,caught,0.0,27,0.435484,353.185,1023495
18821,63.31,83,0.059406,caught,0.0,20,0.322581,353.207,1023539
18822,-17.01,86,0.059397,caught,0.0,14,0.225806,353.227,1023598
18823,105.43,81,0.059388,caught,0.0,24,0.387097,353.244,1023641
18824,192.1,136,0.059379,caught,0.0,32,0.516129,353.272,1023714
18825,22.71,150,0.05937,caught,0.0,18,0.290323,353.308,1023816
18826,20.41,83,0.059361,caught,0.0,15,0.241935,353.328,1023852
18827,46.74,79,0.059352,caught,0.0,18,0.290323,353.351,1023888
18828,147.85,153,0.059344,caught,0.0,30,0.483871,353.393,1023972
18829,62.95,82,0.059335,caught,0.0,19,0.306452,353.412,1023998
18830,373.44,137,0.059326,caught,0.0,31,0.5,353.45,1024062
18831,47.92,78,0.059317,caught,0.0,18,0.290323,353.471,1024096
18832,54.87,81,0.059308,caught,0.0,19,0.306452,353.494,1024133
18833,181.94,138,0.059299,caught,0.0,31,0.5,353.525,1024203
18834,110.12,148,0.05929,caught,0.0,26,0.419355,353.556,1024306
18835,127.1,78,0.059281,caught,0.0,25,0.403226,353.574,1024320
18836,153.61,76,0.059272,caught,0.0,27,0.435484,353.593,1024339
18837,62.19,77,0.059263,caught,0.0,20,0.322581,353.615,1024385
18838,184.23,194,0.059255,caught,0.0,31,0.5,353.66,1024493
18839,88.91,103,0.059246,caught,0.0,20,0.322581,353.689,1024560
18840,125.34,136,0.059237,caught,0.0,25,0.403226,353.725,1024637
18841,129.89,136,0.059228,caught,0.0,27,0.435484,353.756,1024723
18842,112.72,80,0.059219,caught,0.0,25,0.403226,353.775,1024764
18843,53.39,82,0.05921,caught,0.0,20,0.322581,353.794,1024813
18844,20.53,82,0.059201,caught,0.0,16,0.258065,353.819,1024858
18845,104.56,74,0.059192,caught,0.0,23,0.370968,353.837,1024888
18846,249.29,97,0.059184,caught,0.0,25,0.403226,353.856,1024952
18847,183.57,131,0.059175,caught,0.0,31,0.5,353.886,1025025
18848,137.89,149,0.059166,caught,0.0,28,0.451613,353.918,1025119
18849,217.26,137,0.059157,caught,0.0,25,0.403226,353.95,1025195
18850,70.06,80,0.059148,caught,0.0,20,0.322581,353.972,1025224
18851,33.18,99,0.059139,caught,0.0,18,0.290323,353.997,1025276
18852,142.4,122,0.05913,caught,0.0,27,0.435484,354.028,1025347
18853,102.11,78,0.059121,caught,0.0,24,0.387097,354.045,1025391
18854,195.54,79,0.059113,caught,0.0,23,0.370968,354.061,1025430
18855,251.32,162,0.059104,caught,0.0,35,0.564516,354.096,1025514
18856,146.02,136,0.059095,caught,0.0,29,0.467742,354.122,1025593
18857,17.4,82,0.059086,caught,0.0,17,0.274194,354.142,1025644
18858,65.52,84,0.059077,caught,0.0,20,0.322581,354.162,1025684
18859,159.31,143,0.059068,caught,0.0,21,0.33871,354.199,1025779
18860,356.97,143,0.059059,caught,0.0,29,0.467742,354.231,1025853
18861,143.03,147,0.059051,caught,0.0,28,0.451613,354.279,1025923
18862,341.35,152,0.059042,caught,0.0,29,0.467742,354.315,1026016
18863,169.04,152,0.059033,caught,0.0,32,0.516129,354.347,1026117
18864,193.32,137,0.059024,caught,0.0,31,0.5,354.378,1026183
18865,12.58,86,0.059015,caught,0.0,16,0.258065,354.403,1026226
18866,131.33,78,0.059006,caught,0.0,26,0.419355,354.423,1026242
18867,194.23,137,0.058997,caught,0.0,33,0.532258,354.45,1026321
18868,-113.68,67,0.058989,caught,0.0,8,0.129032,354.469,1026360
18869,231.2,161,0.05898,caught,0.0,33,0.532258,354.506,1026457
18870,113.97,149,0.058971,caught,0.0,28,0.451613,354.541,1026564
18871,205.99,162,0.058962,caught,0.0,31,0.5,354.574,1026663
18872,-25.21,85,0.058953,caught,0.0,13,0.209677,354.593,1026721
18873,98.46,74,0.058944,caught,0.0,22,0.354839,354.609,1026748
18874,439.27,162,0.058935,caught,0.0,34,0.548387,354.639,1026845
18875,184.57,130,0.058927,caught,0.0,32,0.516129,354.666,1026918
18876,149.16,77,0.058918,caught,0.0,27,0.435484,354.683,1026937
18877,-11.52,83,0.058909,caught,0.0,14,0.225806,354.703,1026994
18878,64.58,146,0.0589,caught,0.0,21,0.33871,354.731,1027086
18879,223.11,186,0.058891,caught,0.0,34,0.548387,354.763,1027200
18880,42.89,139,0.058882,caught,0.0,18,0.290323,354.794,1027288
18881,125.87,78,0.058874,caught,0.0,26,0.419355,354.812,1027315
18882,211.79,190,0.058865,caught,0.0,33,0.532258,354.852,1027436
18883,83.09,79,0.058856,caught,0.0,20,0.322581,354.87,1027453
18884,-49.27,93,0.058847,caught,0.0,11,0.177419,354.893,1027516
18885,131.83,139,0.058838,caught,0.0,27,0.435484,354.921,1027596
18886,62.24,86,0.058829,caught,0.0,19,0.306452,354.939,1027621
18887,90.66,146,0.058821,caught,0.0,24,0.387097,354.967,1027723
18888,93.98,140,0.058812,caught,0.0,24,0.387097,354.995,1027801
18889,299.69,145,0.058803,caught,0.0,33,0.532258,355.026,1027885
18890,153.53,134,0.058794,caught,0.0,29,0.467742,355.055,1027965
18891,103.09,75,0.058785,caught,0.0,23,0.370968,355.071,1027992
18892,71.97,137,0.058777,caught,0.0,21,0.33871,355.102,1028083
18893,172.73,130,0.058768,caught,0.0,29,0.467742,355.132,1028137
18894,382.7,142,0.058759,caught,0.0,31,0.5,355.167,1028203
18895,198.64,132,0.05875,caught,0.0,33,0.532258,355.196,1028286
18896,93.82,83,0.058741,caught,0.0,22,0.354839,355.221,1028310
18897,239.4,137,0.058732,caught,0.0,26,0.419355,355.26,1028377
18898,93.07,77,0.058724,caught,0.0,22,0.354839,355.281,1028400
18899,110.99,137,0.058715,caught,0.0,26,0.419355,355.315,1028478
18900,-28.91,86,0.058706,caught,0.0,12,0.193548,355.337,1028527
18901,-31.48,88,0.058697,caught,0.0,12,0.193548,355.355,1028578
18902,210.33,122,0.058688,caught,0.0,23,0.370968,355.378,1028656
18903,8.73,79,0.05868,caught,0.0,16,0.258065,355.399,1028703
18904,58.69,152,0.058671,caught,0.0,22,0.354839,355.431,1028816
18905,80.87,90,0.058662,caught,0.0,22,0.354839,355.452,1028851
18906,105.42,146,0.058653,caught,0.0,25,0.403226,355.492,1028944
18907,136.16,150,0.058644,caught,0.0,29,0.467742,355.524,1029041
18908,46.13,165,0.058636,caught,0.0,21,0.33871,355.567,1029141
18909,145.81,138,0.058627,caught,0.0,29,0.467742,355.596,1029229
18910,167.17,152,0.058618,caught,0.0,32,0.516129,355.63,1029333
18911,73.86,92,0.058609,caught,0.0,21,0.33871,355.652,1029360
18912,163.19,150,0.0586,caught,0.0,30,0.483871,355.685,1029454
18913,96.09,86,0.058592,caught,0.0,22,0.354839,355.704,1029483
18914,113.43,79,0.058583,caught,0.0,25,0.403226,355.722,1029520
18915,77.24,84,0.058574,caught,0.0,22,0.354839,355.742,1029561
18916,97.88,146,0.058565,caught,0.0,24,0.387097,355.775,1029642
18917,117.63,81,0.058557,caught,0.0,24,0.387097,355.794,1029665
18918,59.49,81,0.058548,caught,0.0,20,0.322581,355.813,1029702
18919,130.48,74,0.058539,caught,0.0,26,0.419355,355.831,1029727
18920,105.39,150,0.05853,caught,0.0,25,0.403226,355.867,1029818
18921,97.38,83,0.058521,caught,0.0,22,0.354839,355.889,1029843
18922,68.11,134,0.058513,caught,0.0,22,0.354839,355.917,1029947
18923,2.27,61,0.058504,caught,0.0,18,0.290323,355.931,1029984
18924,229.66,107,0.058495,caught,0.0,24,0.387097,355.953,1030042
18925,239.16,143,0.058486,caught,0.0,26,0.419355,355.984,1030104
18926,248.85,133,0.058478,caught,0.0,27,0.435484,356.014,1030176
18927,105.05,146,0.058469,caught,0.0,24,0.387097,356.05,1030254
18928,139.45,150,0.05846,caught,0.0,29,0.467742,356.085,1030342
18929,122.89,138,0.058451,caught,0.0,27,0.435484,356.114,1030432
18930,435.6,148,0.058442,caught,0.0,27,0.435484,356.153,1030510
18931,370.2,137,0.058434,caught,0.0,30,0.483871,356.186,1030579
18932,62.0,132,0.058425,caught,0.0,20,0.322581,356.214,1030669
18933,344.23,149,0.058416,caught,0.0,29,0.467742,356.258,1030761
18934,276.94,130,0.058407,caught,0.0,29,0.467742,356.286,1030827
18935,332.68,82,0.058399,caught,0.0,26,0.419355,356.303,1030863
18936,336.62,163,0.05839,caught,0.0,34,0.548387,356.341,1030964
18937,386.76,136,0.058381,caught,0.0,31,0.5,356.375,1031024
18938,347.02,172,0.058372,caught,0.0,27,0.435484,356.416,1031147
18939,56.06,86,0.058364,caught,0.0,21,0.33871,356.436,1031204
18940,109.82,154,0.058355,caught,0.0,25,0.403226,356.471,1031297
18941,-60.58,92,0.058346,caught,0.0,11,0.177419,356.496,1031359
18942,79.58,80,0.058337,caught,0.0,22,0.354839,356.513,1031408
18943,173.53,143,0.058329,caught,0.0,32,0.516129,356.546,1031495
18944,163.73,146,0.05832,caught,0.0,30,0.483871,356.583,1031580
18945,76.67,82,0.058311,caught,0.0,20,0.322581,356.603,1031608
18946,141.1,148,0.058302,caught,0.0,28,0.451613,356.638,1031699
18947,96.64,81,0.058294,caught,0.0,23,0.370968,356.659,1031743
18948,114.16,77,0.058285,caught,0.0,25,0.403226,356.68,1031777
18949,95.75,82,0.058276,caught,0.0,23,0.370968,356.701,1031812
18950,90.9,80,0.058267,caught,0.0,23,0.370968,356.721,1031852
18951,122.91,81,0.058259,caught,0.0,25,0.403226,356.741,1031875
18952,79.16,84,0.05825,caught,0.0,22,0.354839,356.761,1031911
18953,170.73,137,0.058241,caught,0.0,30,0.483871,356.787,1031995
18954,85.59,80,0.058232,caught,0.0,23,0.370968,356.805,1032040
